galaxy,field,TRGB,RGB AGB Ratio,Ratio Error,RGB AGB Ratio pm 1,# star below tip,Slope,Tip Color,Extinction,A606,A814
ngc2403,ngc2403-field05,25.734000000000698,1.4812623274161736,0.06020510972271716,1.5780415430267063,2659.0,3.0931658683764973,0.7338658280922432,0.0260343368173493,0.078604,0.0511528
ngc2403,ngc2403-field05,25.914000000000726,1.3428819444444444,0.05225981650508598,1.1388745482705214,2206.0,2.8387357422954484,0.738722826086957,0.0260343368173493,0.078604,0.0511528
ngc2403,ngc2403-field05,26.044000000000743,1.2091346153846154,0.046263781154586625,0.8659112370160529,1834.0,3.0252475757586073,0.7170047923322684,0.0260343368173493,0.078604,0.0511528
ngc2403,ngc2403-field06,21.758000000000038,4.0,4.47213595499958,10.0,10.0,1.127395715896279,2.08,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,22.298000000000123,1.5,0.9682458365518543,2.0,10.0,0.6784260515603798,2.5020000000000007,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,23.008000000000237,2.0,1.4142135623730951,3.5,21.0,0.7593014426727424,2.3959999999999972,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,23.538000000000316,2.5,1.20761472884912,4.444444444444445,40.0,6.3354786806114705,1.149285714285713,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,24.008000000000393,1.3333333333333333,0.45542003404264875,2.4761904761904763,52.0,6.8212824010914535,1.0789999999999995,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,24.648000000000494,1.2307692307692308,0.3249592950945795,1.9230769230769231,75.0,3.578043441656841,1.0135999999999998,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,24.998000000000545,1.2903225806451613,0.3087568697299183,1.7450980392156863,89.0,12.72332078672525,0.9245333333333338,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,25.178000000000573,1.1428571428571428,0.2645200285064433,1.7457627118644068,103.0,7.555315704263383,0.8974999999999996,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,25.888000000000687,1.9,0.37114687119791273,1.65,132.0,-28.263795423955496,0.8586190476190477,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,26.22800000000074,1.2857142857142858,0.21597969886241555,0.8333333333333334,85.0,13.516775283610926,0.7716071428571432,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field06,26.468000000000778,0.6901408450704225,0.12817435479389055,0.4117647058823529,49.0,39.592430858806566,0.7228823529411768,0.0150209424033857,0.0760905,0.0495171
ngc2403,ngc2403-field07,22.174000000000085,3.0,2.449489742783178,3.5,14.0,-1.2239902080783351,1.0189999999999984,0.0136162752580399,0.0683215,0.0444613
ngc2403,ngc2403-field07,22.524000000000136,1.75,1.096870548424015,1.625,13.0,13.531799729364316,1.3664999999999985,0.0136162752580399,0.0683215,0.0444613
ngc2403,ngc2403-field07,22.74400000000017,1.6,0.9121403400793104,2.0,16.0,2.540005080010156,1.6100000000000005,0.0136162752580399,0.0683215,0.0444613
ngc2403,ngc2403-field07,23.394000000000275,4.5,2.4874685927665503,4.2,42.0,4.563233376792672,1.2310000000000016,0.0136162752580399,0.0683215,0.0444613
ngc2403,ngc2403-field07,23.684000000000317,5.0,2.4494897427831783,3.8461538461538463,50.0,218.75000000003774,0.9637142857142855,0.0136162752580399,0.0683215,0.0444613
ngc2403,ngc2403-field07,24.92400000000051,1.3461538461538463,0.34852899800273984,1.836734693877551,90.0,16.395948786546885,0.9073846153846156,0.0136162752580399,0.0683215,0.0444613
ngc2403,ngc2403-field07,25.16400000000055,1.0,0.23904572186687872,1.9137931034482758,111.0,10.519172039362104,0.8919999999999995,0.0136162752580399,0.0683215,0.0444613
ngc2403,ngc2403-field07,25.434000000000594,1.6,0.34475664294853386,2.2131147540983607,135.0,3.1874386653581963,0.8252142857142858,0.0136162752580399,0.0683215,0.0444613
ngc2403,ngc2403-field07,26.314000000000732,0.5333333333333333,0.1044208011064065,0.3448275862068966,40.0,7.892659826361447,0.6060000000000005,0.0136162752580399,0.0683215,0.0444613
ngc3031,ngc3031-field02,23.581000000000024,9.25,4.868585523537611,53.5,214.0,-6.715440052413188,1.766333333333333,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,23.88100000000007,8.307692307692308,2.4388749579544045,30.923076923076923,402.0,5.328160966547077,1.9798333333333336,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,24.191000000000116,4.791666666666667,0.7603691004909928,10.413793103448276,604.0,3.839903835451777,1.7959565217391302,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,24.501000000000168,2.4609929078014185,0.24577968281089924,4.7272727272727275,780.0,1.988246333993398,1.8440097087378648,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,26.44100000000047,1.5069284064665127,0.06604779594746193,1.7813570938999315,2599.0,5.8853773316333475,1.0559906103286385,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,26.671000000000504,1.138733705772812,0.04761977116303702,1.8347481607243916,3242.0,7.939198697402267,1.01533393829401,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,27.191000000000585,1.7307692307692308,0.062190848239131916,2.237001733102253,5163.0,6.831582866494088,0.9353333333333332,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,27.35100000000061,2.5652920962199315,0.08864198637445611,2.0982730263157894,5103.0,5.708519126464391,0.8990296411856465,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,27.511000000000635,2.4048275862068964,0.07514594216951338,1.7216117216117217,4700.0,4.221530874445831,0.8836735751295357,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field02,27.681000000000665,1.4688697318007662,0.04167498779440037,1.1636967683479311,3853.0,3.9386012441174607,0.8883192090395478,0.0135710038523955,0.1670335,0.1086997
ngc3031,ngc3031-field03,21.995000000000076,7.0,7.4833147735478835,24.0,24.0,1.3689253935660504,2.227500000000001,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field03,23.635000000000332,3.0689655172413794,0.6562042066323569,7.375,354.0,4.586454670539669,1.4920000000000002,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field03,23.81500000000036,4.411764705882353,0.8379848469420301,7.0,427.0,4.408754526846154,1.4528214285714292,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field03,24.055000000000398,3.876923076923077,0.5393365671224342,5.739583333333333,551.0,2.997478941552471,1.486666666666666,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field03,24.24500000000043,2.456140350877193,0.27287883330776397,4.340136054421769,638.0,3.229307762000008,1.4362888888888892,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field03,24.42500000000046,1.5421052631578946,0.14364052180461095,2.9533898305084745,697.0,2.9392098287946458,1.4084615384615375,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field03,24.795000000000513,1.3440860215053763,0.1062669468620503,2.149397590361446,892.0,3.595499216808448,1.252477876106195,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field03,25.575000000000635,1.3256880733944953,0.08409170591123544,1.2346666666666666,926.0,1.8639379004284526,0.9963167420814478,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field03,25.885000000000687,0.9441340782122905,0.058464575466330174,0.6193548387096774,576.0,2.29085271726072,0.9241853448275862,0.011447540787144,0.1734315,0.1128633
ngc3031,ngc3031-field04,23.496000000000187,4.333333333333333,1.9626135258506325,9.555555555555555,86.0,7.119446072366588,1.3978749999999995,0.0089664956003959,0.1770875,0.1152425
ngc3031,ngc3031-field04,23.806000000000232,3.4615384615384617,1.0899466106278404,8.157894736842104,155.0,9.074920858248293,1.2963333333333338,0.0089664956003959,0.1770875,0.1152425
ngc3031,ngc3031-field04,24.546000000000348,1.8840579710144927,0.2806238497709293,2.71875,261.0,4.724575667765145,1.2290425531914895,0.0089664956003959,0.1770875,0.1152425
ngc3031,ngc3031-field05,23.758000000000244,6.421052631578948,1.1198093062411856,15.06,753.0,1.6825456714908558,1.9662857142857142,0.0114142486701725,0.15538,0.101116
ngc3031,ngc3031-field05,24.638000000000382,1.446188340807175,0.0890614875257536,2.3159609120521174,1422.0,2.8888259580753535,1.414602803738318,0.0114142486701725,0.15538,0.101116
ngc3031,ngc3031-field05,25.298000000000485,1.3680124223602483,0.0709241394452114,1.7189374464438731,2006.0,3.3586775953656614,1.1536323024054973,0.0114142486701725,0.15538,0.101116
ngc3031,ngc3031-field06,22.23600000000014,5.0,5.47722557505166,11.0,11.0,-3.6518563603164846,0.8484999999999996,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,22.6460000000002,2.0,1.4142135623730951,5.333333333333333,16.0,1.402327864254664,1.7364999999999995,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,23.07600000000027,2.5,1.479019945774904,6.428571428571429,45.0,-5.354486861675755,1.2744999999999997,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,23.496000000000336,3.5714285714285716,1.5272070966424252,8.5,102.0,3.048179161212815,1.6158000000000001,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,23.766000000000375,6.0,2.1602468994692865,8.875,142.0,9.193537483945066,1.2381250000000006,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,23.906000000000397,6.0,1.7974340685458343,8.047619047619047,169.0,5.96207458113667,1.2978750000000001,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,24.286000000000456,1.4912280701754386,0.2552944370809256,3.3582089552238807,225.0,3.7171789586880672,1.2845294117647053,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,24.806000000000537,1.5842696629213484,0.21448082148290226,2.3219178082191783,339.0,3.6830796100713212,1.1743589743589742,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,25.32600000000062,1.3356164383561644,0.1461723440655315,1.9525862068965518,453.0,6.140965123952773,0.9946521739130435,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,25.856000000000705,1.3350515463917525,0.12676413233633285,1.195906432748538,409.0,3.4850795033761646,0.8876875000000002,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,26.176000000000755,1.116591928251121,0.10294692486182032,0.6265356265356266,255.0,3.4947083990092325,0.8868969072164945,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field06,26.466000000000797,0.43209876543209874,0.050463208637663994,0.23076923076923078,105.0,6.935237123916338,0.7449411764705886,0.0079085648340675,0.15081,0.098142
ngc3031,ngc3031-field07,22.813000000000095,1.75,1.096870548424015,2.6,13.0,3.7383177570093107,1.3560000000000016,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,23.073000000000135,1.1666666666666667,0.6490734136415514,2.75,22.0,1.2669453946534892,1.899000000000001,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,23.393000000000185,1.8,1.0039920318408908,3.5,35.0,-39.08045977011759,1.1350000000000016,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,23.67300000000023,4.75,2.6130681200458588,5.090909090909091,56.0,4.059539918809206,1.388333333333333,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,23.843000000000252,4.666666666666667,2.0993826252990204,4.923076923076923,64.0,9.460737937559179,1.1771666666666658,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,24.20300000000031,2.0,0.5619514869490163,3.4347826086956523,79.0,3.4546789307768715,1.2983999999999996,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,24.39300000000034,1.4615384615384615,0.3719818614319931,2.4571428571428573,86.0,4.907570649428301,1.1605882352941175,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,24.883000000000415,1.263157894736842,0.27428019489166894,1.8412698412698412,116.0,6.779182261139731,1.0066666666666673,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,25.083000000000446,1.5526315789473684,0.32295088427662144,1.7605633802816902,125.0,5.3069660912798176,1.0256315789473682,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,25.313000000000486,1.5853658536585367,0.3161795855709682,1.85,148.0,4.632987809158367,1.0029545454545443,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,25.68300000000054,1.4444444444444444,0.2557075947803454,1.4947368421052631,142.0,7.3723012111637205,0.8115000000000001,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field07,26.043000000000596,1.1791044776119404,0.1958293441771248,0.7154471544715447,88.0,4.917025199754155,0.8383749999999996,0.0062264377366462,0.1418985,0.0923427
ngc3031,ngc3031-field08,22.050000000000104,1.5,1.369306393762915,2.0,6.0,-2.3837902264600856,1.8385000000000016,0.0070200882604043,0.152638,0.0993316
ngc3031,ngc3031-field08,24.080000000000418,4.0,1.118033988749895,6.333333333333333,133.0,3.253899894726764,1.3860000000000003,0.0070200882604043,0.152638,0.0993316
ngc3031,ngc3031-field09,23.81300000000043,5.682539682539683,0.44824051630343237,14.394833948339484,3901.0,54.42698193939152,1.6950500000000006,0.0163440285383479,0.1578935,0.1027517
ngc3031,ngc3031-field09,23.95300000000045,5.51418439716312,0.3568996420270105,11.819095477386934,4704.0,7.5197176854656345,1.7309293680297397,0.0163440285383479,0.1578935,0.1027517
ngc3031,ngc3031-field09,24.113000000000476,4.276923076923077,0.2083312547309445,8.414264036418816,5545.0,3.2278914063692588,1.7869663157894733,0.0163440285383479,0.1578935,0.1027517
ngc3031,ngc3031-field09,24.413000000000523,2.1950177935943063,0.07065086786515498,4.0763680096211665,6779.0,1.8137766505137256,1.8481724845995904,0.0163440285383479,0.1578935,0.1027517
ngc3031,ngc3031-field09,27.403000000000993,1.084768724598413,0.020920800039475378,0.5603684114535838,6145.0,3.1182477182808173,0.8376453118370797,0.0163440285383479,0.1578935,0.1027517
ngc3031,ngc3031-field10,23.86200000000062,3.2346153846153847,0.22952586640730224,8.44535519125683,3091.0,8.98084022983423,1.797514492753624,0.0176429860442934,0.1512669999999999,0.0984394
ngc3031,ngc3031-field10,24.052000000000646,4.008720930232558,0.24159453604150066,7.813861386138614,3946.0,3.556893166372876,1.819415686274511,0.0176429860442934,0.1512669999999999,0.0984394
ngc3031,ngc3031-field10,24.172000000000665,3.73036093418259,0.19355844003840889,6.597325408618127,4440.0,2.3784392110666253,1.8899421052631573,0.0176429860442934,0.1512669999999999,0.0984394
ngc3031,ngc3031-field10,24.30200000000069,3.0931586608442503,0.13575380770231427,5.315392895586652,4938.0,2.148062486234389,1.861596654275092,0.0176429860442934,0.1512669999999999,0.0984394
ngc3031,ngc3031-field10,24.512000000000718,2.0544272948822098,0.07139721273312774,3.657622739018088,5662.0,1.7801027189526881,1.8424845971563992,0.0176429860442934,0.1512669999999999,0.0984394
ngc3031,ngc3031-field10,26.122000000000973,1.1127379209370425,0.023951531104950963,1.0288590604026846,7665.0,2.1959838071015634,1.0765067950169884,0.0176429860442934,0.1512669999999999,0.0984394
ngc3031,ngc3031-field11,23.859000000000385,4.53921568627451,0.49649452273497846,10.76388888888889,1550.0,8.912448894093917,1.7022799999999998,0.0160444018230726,0.1514955,0.0985881
ngc3031,ngc3031-field11,24.109000000000428,4.004926108374384,0.31423030713276934,7.5,2085.0,2.6179762538664675,1.8238313253012044,0.0160444018230726,0.1514955,0.0985881
ngc3031,ngc3031-field11,24.269000000000453,3.1325301204819276,0.19746339508429964,5.705188679245283,2419.0,2.0023548617782887,1.836681818181818,0.0160444018230726,0.1514955,0.0985881
ngc3031,ngc3031-field12,23.55600000000004,12.0,12.489995996796797,45.0,45.0,10.498687664042233,1.275999999999998,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,23.896000000000093,5.8,2.8085583490467134,10.333333333333334,62.0,18.669778296382667,1.1430000000000007,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,24.116000000000128,3.0833333333333335,1.0242996704162386,5.0,70.0,2.9700297002970046,1.4033333333333329,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,24.266000000000147,2.2941176470588234,0.6667345104226726,3.2857142857142856,69.0,4.637681159420277,1.2734375000000004,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,24.46600000000018,1.4444444444444444,0.36162514854016814,2.3142857142857145,81.0,10.28074337682875,1.0680769230769234,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,24.826000000000235,0.9428571428571428,0.22877541917746555,1.5862068965517242,92.0,4.388052424457,1.154928571428572,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,25.266000000000304,2.0,0.4472135954999579,2.2028985507246377,152.0,5.8218743389041565,1.0578124999999998,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,25.806000000000388,1.5833333333333333,0.26109633527932996,2.5543478260869565,235.0,6.528742825850389,0.9779629629629631,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,26.036000000000428,1.710144927536232,0.25917205411374544,2.4909090909090907,274.0,10.495886321477391,0.8908292682926826,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,26.226000000000454,1.588235294117647,0.21991245968496098,2.147887323943662,305.0,17.846083014979584,0.8854324324324321,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,26.46600000000049,1.4259259259259258,0.17896799507364944,2.2690058479532165,388.0,16.40828810459086,0.8627017543859651,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,27.096000000000593,1.9333333333333333,0.19444126981535428,3.095940959409594,839.0,4.285423434428611,0.801901408450704,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,27.33600000000063,2.5081967213114753,0.2192790909987318,2.6128048780487805,857.0,3.2644204757279445,0.7850180180180182,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,27.60600000000067,1.8310810810810811,0.13233785344580126,1.6919642857142858,758.0,2.2416825846170783,0.7979555555555551,0.0065001545524049,0.148068,0.0963576
ngc3031,ngc3031-field12,27.786000000000698,1.0425531914893618,0.0709521589655812,1.0050167224080269,601.0,2.219437046320957,0.7418980392156863,0.0065001545524049,0.148068,0.0963576
ngc4244,ngc4244-field04,22.47000000000005,3.0,3.4641016151377544,5.0,5.0,24.390243902438804,1.1240000000000023,0.0152078804577924,0.043415,0.028253
ngc4244,ngc4244-field04,22.770000000000095,3.0,3.4641016151377544,3.0,6.0,2.256204562547012,0.9719999999999978,0.0152078804577924,0.043415,0.028253
ngc4244,ngc4244-field04,23.170000000000158,2.0,1.7320508075688772,2.0,8.0,-2.320185614849183,1.0210000000000008,0.0152078804577924,0.043415,0.028253
