galaxy,field,TRGB,RGB AGB Ratio,Ratio Error,RGB AGB Ratio pm 1,# star below tip,Slope,Tip Color,Extinction
ngc2403,ngc2403-field03,23.964000000000333,1.5614035087719298,0.18730274831436936,2.9741935483870967,461.0,5.675611372200899,1.0339310344827586,0.0187460933483142
ngc2403,ngc2403-field03,24.58400000000043,1.8444444444444446,0.17072427011422736,2.29153605015674,731.0,8.728267971925062,0.9097551020408157,0.0187460933483142
ngc2403,ngc2403-field03,25.36400000000055,1.6965317919075145,0.11498620064054176,2.3289036544850497,1402.0,11.692928967562391,0.7858456790123459,0.0187460933483142
ngc2403,ngc2403-field03,25.63400000000059,1.8836633663366336,0.11595333480121647,2.24798927613941,1677.0,8.086837477543815,0.7954112554112547,0.0187460933483142
ngc2403,ngc2403-field04,23.616000000000305,3.75,1.2183492931011204,6.3125,101.0,5.512943432406545,1.0939999999999994,0.0137357820742662
ngc2403,ngc2403-field04,24.27600000000041,1.825,0.3590134050422073,2.707692307692308,176.0,4.9589881660509825,1.0191818181818177,0.0137357820742662
ngc2403,ngc2403-field04,24.67600000000047,1.847457627118644,0.298600047428036,2.2596153846153846,235.0,7.933236371555447,0.8827352941176474,0.0137357820742662
ngc2403,ngc2403-field04,25.42600000000059,1.5769230769230769,0.1976693399500895,2.0161290322580645,375.0,9.088495281505462,0.8048679245283021,0.0137357820742662
ngc2403,ngc2403-field05,23.475000000000293,3.2093023255813953,0.39633383483429707,5.014814814814815,677.0,4.502842048743766,1.172035087719298,0.0260343368173493
ngc2403,ngc2403-field05,25.4350000000006,1.5604395604395604,0.06984555771055083,2.1194464675892206,2910.0,5.933647117891488,0.7879711538461538,0.0260343368173493
ngc2403,ngc2403-field06,25.908000000000634,1.8918918918918919,0.3845371673069993,1.631578947368421,124.0,14.674003668500976,0.7657727272727274,0.0150209424033857
ngc2403,ngc2403-field07,25.467000000000596,1.5,0.3321055820775357,1.8923076923076922,123.0,5.8302189001601805,0.8316153846153846,0.0136162752580399
ngc2403,ngc2403-field07,25.827000000000652,2.1142857142857143,0.433737570292662,1.4788732394366197,105.0,4.580152671755717,0.8273333333333337,0.0136162752580399
ngc3031,ngc3031-field02,23.918000000000205,7.416666666666667,1.6127565830888109,23.037037037037038,622.0,6.869462596656879,1.5380833333333328,0.0135710038523955
ngc3031,ngc3031-field02,24.298000000000265,3.0840336134453783,0.3253349526994485,7.753623188405797,1070.0,5.13957212949325,1.4841739130434775,0.0135710038523955
ngc3031,ngc3031-field02,24.818000000000346,1.9245283018867925,0.12316948075020484,3.870259481037924,1939.0,4.7137981450071065,1.3947028301886792,0.0135710038523955
ngc3031,ngc3031-field02,25.52800000000046,1.7210103329506314,0.07332427151649953,2.650759219088937,3666.0,4.531243110221719,1.2545000000000006,0.0135710038523955
ngc3031,ngc3031-field02,25.84800000000051,1.5071428571428571,0.05476227447375938,2.388111888111888,4781.0,5.57845255825068,1.172252764612954,0.0135710038523955
ngc3031,ngc3031-field02,27.558000000000774,2.151572158022037,0.04268858411140635,1.559304084720121,10307.0,6.871816049194907,0.8923110836423561,0.0135710038523955
ngc3031,ngc3031-field03,23.71700000000026,4.3125,1.196613874909112,8.275862068965518,240.0,-18.897637795275017,1.1679999999999988,0.011447540787144
ngc3031,ngc3031-field03,24.01700000000031,5.428571428571429,1.1164030119679877,8.159090909090908,359.0,5.429985288217173,1.3264482758620688,0.011447540787144
ngc3031,ngc3031-field03,24.347000000000364,2.075268817204301,0.26196136711118634,4.3097345132743365,487.0,4.244599106205871,1.3234098360655737,0.011447540787144
ngc3031,ngc3031-field04,23.46600000000018,4.5,2.4874685927665503,14.4,72.0,31.007751937986097,1.1702499999999985,0.0089664956003959
ngc3031,ngc3031-field04,23.846000000000238,4.0,1.3483997249264843,9.866666666666667,148.0,12.976724885887622,1.1898750000000007,0.0089664956003959
ngc3031,ngc3031-field04,24.236000000000303,3.413793103448276,0.7208179371404569,5.512820512820513,215.0,5.673649901781098,1.2216363636363639,0.0089664956003959
ngc3031,ngc3031-field04,24.526000000000344,2.272727272727273,0.3677453795254048,3.1948051948051948,246.0,6.446735435782172,1.1674054054054055,0.0089664956003959
ngc3031,ngc3031-field05,23.825000000000244,9.526315789473685,2.297332644500314,21.192307692307693,551.0,6.898822732092328,1.4149629629629628,0.0114142486701725
ngc3031,ngc3031-field06,23.886000000000394,5.3,1.8272930799409273,7.5,120.0,11.4030738720873,1.1945,0.0079085648340675
ngc3031,ngc3031-field06,24.266000000000453,1.7179487179487178,0.34601380272788884,4.155555555555556,187.0,10.585449649473139,1.129083333333333,0.0079085648340675
ngc3031,ngc3031-field06,24.82600000000054,1.893939393939394,0.2881746582620831,2.6818181818181817,295.0,5.9539918809201815,1.125,0.0079085648340675
ngc3031,ngc3031-field07,23.805000000000177,5.25,2.8641098093474,6.444444444444445,58.0,10.475423045930771,1.1889999999999992,0.0062264377366462
ngc3031,ngc3031-field07,25.315000000000417,1.6097560975609757,0.3201017670189842,1.922077922077922,148.0,4.632987809158367,1.0029545454545443,0.0062264377366462
ngc3031,ngc3031-field08,23.800000000000374,7.0,3.3466401061363027,12.142857142857142,85.0,-7.0991914809702905,0.9912500000000009,0.0070200882604043
ngc3031,ngc3031-field08,24.080000000000418,3.5,1.0606601717798212,7.3125,117.0,4.068448564947229,1.2834000000000003,0.0070200882604043
ngc3031,ngc3031-field08,25.540000000000646,1.6455696202531647,0.2347492331677075,1.8873239436619718,268.0,3.9972134724706296,1.0027560975609762,0.0070200882604043
ngc3031,ngc3031-field09,24.098000000000425,4.110236220472441,0.40667925422303225,9.096153846153847,1419.0,5.039975175144159,1.5053913043478262,0.0163440285383479
ngc3031,ngc3031-field09,24.388000000000474,2.3742138364779874,0.15872036620161434,5.111702127659575,1922.0,4.7611275326375635,1.4436820276497702,0.0163440285383479
ngc3031,ngc3031-field09,24.89800000000055,1.5320261437908498,0.07120925849557456,2.593033913840513,2829.0,4.836978991119959,1.3309762532981537,0.0163440285383479
ngc3031,ngc3031-field09,25.258000000000607,1.5488647581441264,0.06242742516553608,2.024303497332543,3415.0,4.507670406693875,1.2544255319148938,0.0163440285383479
ngc3031,ngc3031-field10,23.80200000000061,4.944444444444445,0.9035727743648478,13.764705882352942,702.0,8.137054074551848,1.5366785714285716,0.0176429860442934
ngc3031,ngc3031-field10,24.152000000000662,4.019230769230769,0.440426440483038,9.515384615384615,1237.0,6.728894018339702,1.4969555555555552,0.0176429860442934
ngc3031,ngc3031-field10,24.482000000000717,2.458181818181818,0.1758184980382945,5.466076696165191,1853.0,4.704484596590275,1.4661621621621617,0.0176429860442934
ngc3031,ngc3031-field10,24.97200000000079,1.742899850523169,0.08453336026518317,3.1517094017094016,2950.0,4.048969128448814,1.3969739130434777,0.0176429860442934
ngc3031,ngc3031-field10,25.382000000000858,1.617956064947469,0.06360499140222971,2.302140672782875,3764.0,4.004762135488886,1.2854945255474453,0.0176429860442934
ngc3031,ngc3031-field11,23.80200000000027,4.6,1.3104706533659323,11.478260869565217,264.0,15.949811260566705,1.3836666666666666,0.0160444018230726
ngc3031,ngc3031-field11,24.29200000000035,2.7941176470588234,0.3948419466486551,6.096385542168675,506.0,4.767358134750562,1.4208863636363633,0.0160444018230726
ngc3031,ngc3031-field11,24.572000000000394,2.2049180327868854,0.24067155981898286,4.24223602484472,683.0,4.5566575341589335,1.3517837837837832,0.0160444018230726
ngc3031,ngc3031-field11,24.90200000000044,1.6650943396226414,0.14467976184680145,3.0730897009966776,925.0,4.1114961850115135,1.3240267857142862,0.0160444018230726
ngc3031,ngc3031-field11,25.442000000000526,1.6304347826086956,0.10795470521278215,2.253781512605042,1341.0,4.738529867885623,1.1810268817204301,0.0160444018230726
ngc3031,ngc3031-field12,23.90000000000007,4.6,1.6049922118191102,10.7,107.0,8.720680470830851,1.2254285714285713,0.0065001545524049
ngc3031,ngc3031-field12,24.210000000000115,2.5416666666666665,0.6124314965471346,4.466666666666667,134.0,4.411268081274272,1.2096315789473688,0.0065001545524049
ngc3031,ngc3031-field12,25.280000000000285,1.7662337662337662,0.25189710028641127,2.5035971223021583,348.0,7.860633099638833,0.9839189189189191,0.0065001545524049
ngc3031,ngc3031-field12,25.79000000000036,1.6296296296296295,0.17816601412200286,2.535211267605634,540.0,15.188451893935378,0.8931230769230771,0.0065001545524049
ngc3031,ngc3031-field12,26.220000000000432,1.5678391959798994,0.14223554214541803,2.1646341463414633,710.0,13.250314944216457,0.8719117647058824,0.0065001545524049
ngc3031,ngc3031-field12,27.320000000000604,2.2850574712643676,0.13136371477384842,2.4875816993464053,1903.0,3.7656277689706936,0.7731181102362209,0.0065001545524049
ngc3031,ngc3031-field12,27.640000000000654,1.6605113636363635,0.07921677458449582,1.521455223880597,1631.0,2.555371331110756,0.7385325581395344,0.0065001545524049
ngc4244,ngc4244-field04,25.245000000000424,1.6470588235294117,0.5064212145737218,2.2962962962962963,62.0,4.922067268252633,0.8137777777777787,0.0152078804577924
ngc4244,ngc4244-field06,24.072000000000365,6.625,1.7768586219786875,11.6,290.0,4.567978038901779,1.2109285714285716,0.0303802854097288
ngc4565,ngc4565-field01,26.318000000000637,5.180076628352491,0.20220139203890955,9.114230396902226,9415.0,3.8532064002411217,1.2999647979139521,0.0116347507578121
ngc4565,ngc4565-field02,26.368000000000684,6.018302828618968,0.26510372743287747,10.790816326530612,8460.0,3.5351569214666645,1.353004437869824,0.0117060837234083
ngc4565,ngc4565-field03,26.28000000000054,9.35,2.1996874778022444,15.1875,486.0,6.415094339622655,1.2010588235294117,0.0039659611387768
ngc4736,ngc4736-field02,24.194000000000422,9.518518518518519,1.3616487371721697,25.904761904761905,1632.0,5.8568763240726485,1.4772238805970155,0.0130590054343853
ngc4736,ngc4736-field02,24.48400000000047,3.9783549783549783,0.29281188879061776,9.268774703557312,2345.0,2.939891452093693,1.542969162995595,0.0130590054343853
ngc4736,ngc4736-field03,24.183000000000355,11.777777777777779,2.8914992954491603,31.08695652173913,715.0,7.552125667371114,1.46168,0.0125870371280453
ngc4736,ngc4736-field03,24.563000000000415,3.621212121212121,0.3560557215928185,8.411347517730496,1186.0,3.6783013673387495,1.4614736842105258,0.0125870371280453
ngc4736,ngc4736-field03,25.21300000000052,1.6369047619047619,0.0925430183264772,2.351206434316354,1754.0,3.158097580838394,1.3119212598425196,0.0125870371280453
ngc5236,ngc5236-field01,24.297000000000466,8.5,1.8342800585879284,27.129032258064516,841.0,14.012717363406713,1.5498275862068964,0.0209087388301374
ngc5236,ngc5236-field01,24.597000000000513,4.73404255319149,0.5373813718534527,14.086538461538462,1465.0,3.9413234428215396,1.663539325842697,0.0209087388301374
ngc5236,ngc5236-field01,24.95700000000057,2.844884488448845,0.18999958520942817,6.3008356545961,2262.0,3.274827355822803,1.5810707547169816,0.0209087388301374
ngc5236,ngc5236-field01,25.267000000000614,1.9580645161290322,0.09665436563286409,3.49438202247191,2799.0,3.3946376929889452,1.477880000000001,0.0209087388301374
ngc5236,ngc5236-field02,24.524000000000456,7.2407407407407405,1.0511815857455054,15.402439024390244,1263.0,7.247667777725176,1.4955161290322583,0.0173157831121285
ngc5236,ngc5236-field02,24.934000000000516,2.457516339869281,0.1666363001806275,5.893982808022923,2057.0,3.3155133753704886,1.5170930232558137,0.0173157831121285
ngc5236,ngc5236-field02,25.41400000000059,1.7280108254397835,0.07986822908148651,2.7341153470185726,2797.0,2.675894707224996,1.4038916876574303,0.0173157831121285
ngc5236,ngc5236-field03,24.217000000000432,7.333333333333333,4.5133546692422,4.8,72.0,2.4918825039643644,1.4986666666666661,0.011919664641068
ngc5236,ngc5236-field03,25.017000000000557,1.5454545454545454,0.34526600625660164,2.739130434782609,126.0,5.986696230598648,1.137,0.011919664641068
ngc5236,ngc5236-field03,25.61700000000065,1.6041666666666667,0.29501120604108383,1.7108433734939759,142.0,5.207511440744845,1.029363636363636,0.011919664641068
ngc5236,ngc5236-field04,24.50000000000047,3.8444444444444446,0.6433281093201405,7.413793103448276,430.0,5.420410740833341,1.26575,0.0110115813737092
ngc5236,ngc5236-field05,24.46800000000045,5.89873417721519,0.7177126030949214,9.626086956521739,1107.0,3.888077881211708,1.3616184210526319,0.0099115296041474
ngc5236,ngc5236-field08,24.06300000000038,1.6666666666666667,0.5443310539518174,2.857142857142857,80.0,5.240016864422097,1.0996666666666666,0.0128512459304292
ngc5236,ngc5236-field08,24.503000000000448,2.380952380952381,0.6191348272778252,3.210526315789474,122.0,56.58414811732768,0.9299375000000007,0.0128512459304292
ngc5236,ngc5236-field08,26.04300000000069,1.5866666666666667,0.23392813078031116,1.1666666666666667,175.0,3.7559799153916114,0.7318421052631577,0.0128512459304292
ngc5236,ngc5236-field10,24.105000000000437,2.5714285714285716,0.8099238707340584,4.85,97.0,3.1807528578944866,1.3172857142857137,0.0098167906918975
ngc5236,ngc5236-field10,24.425000000000487,2.8947368421052633,0.7703122479381439,4.793103448275862,139.0,2.7169213029691535,1.3066153846153847,0.0098167906918975
ngc5236,ngc5236-field10,24.87500000000056,1.68,0.3000799893361768,2.6029411764705883,177.0,5.173309754830093,1.0955172413793106,0.0098167906918975
ngc5236,ngc5236-field11,24.42900000000045,3.466666666666667,1.0160198306609454,4.724137931034483,137.0,8.82136731193334,1.1905833333333333,0.013979781642607
ngc5236,ngc5236-field11,24.829000000000512,1.829268292682927,0.3552907012882597,3.672727272727273,202.0,5.905598999985228,1.0715600000000003,0.013979781642607
ngc5236,ngc5236-field11,25.289000000000584,1.8028169014084507,0.2667743067165925,2.7981651376146788,305.0,5.44477469447728,1.09095,0.013979781642607
ngc5236,ngc5236-field12,23.218000000000245,1.8461538461538463,0.635757444665718,2.08,52.0,2.4834211172666,1.1622857142857141,0.0123556295006738
ngc5236,ngc5236-field12,24.228000000000407,2.0,0.4629100498862757,2.6226415094339623,139.0,12.977791803084644,0.7867142857142857,0.0123556295006738
ngc5236,ngc5236-field12,24.59800000000046,2.4545454545454546,0.5069020239734101,3.074626865671642,206.0,8.502018583184928,0.7840370370370368,0.0123556295006738
ngc5236,ngc5236-field12,25.26800000000057,1.7738095238095237,0.2420205065732795,2.4895104895104896,356.0,5.18585169883534,0.717681818181818,0.0123556295006738
ngc5236,ngc5236-field12,25.538000000000608,1.5086206896551724,0.18062528069208164,2.0,386.0,4.1559043112682215,0.7028421052631582,0.0123556295006738
ngc7793,ngc7793-field01,23.79700000000028,5.491803278688525,0.7644960466987876,10.1625,813.0,4.149677678426068,1.2502786885245898,0.0329258004391594
ngc7793,ngc7793-field01,25.337000000000522,1.5327731092436976,0.08077530317366272,1.8944444444444444,2046.0,7.27840308922047,0.9120580204778151,0.0329258004391594
ngc7793,ngc7793-field02,23.789000000000264,7.8,3.7051315766110116,9.75,78.0,6.384472961757051,1.146749999999999,0.0203201367098782
ngc7793,ngc7793-field03,23.755000000000173,6.25,1.6828640022295325,13.68421052631579,260.0,5.267424716571408,1.1713157894736836,0.0200144610147994
ngc7793,ngc7793-field03,24.095000000000226,2.5806451612903225,0.3860547890620783,4.914285714285715,344.0,5.319239088063407,1.1434791666666666,0.0200144610147994
ngc7793,ngc7793-field04,24.85700000000044,1.9375,0.5964167088747598,2.1785714285714284,61.0,6.49287248584261,1.002857142857143,0.0128763913676763
ngc7793,ngc7793-field04,25.777000000000584,1.6071428571428572,0.3868393455949014,0.9322033898305084,55.0,9.501187648456131,0.8780000000000003,0.0128763913676763
ngc7814,ngc7814-field03,26.84400000000055,6.2,0.6681317235396027,9.355371900826446,1132.0,2.1215431050953466,1.21770796460177,0.0061049998826647
ngc7814,ngc7814-field04,26.847000000000627,4.293233082706767,0.4133585472809109,5.62874251497006,940.0,1.8074842278299184,1.246330645161291,0.0054275563531105
ngc7814,ngc7814-field05,26.79200000000069,5.260188087774295,0.3212913150264117,7.5025641025641026,2926.0,1.747837947805394,1.368056213017752,0.0090236115743466
